 t 		 x 		 y
 3.7800 	 37.0835 	 3096.8016
 3.7900 	 37.1786 	 3096.4418
 3.8000 	 37.2737 	 3096.0812
 3.8100 	 37.3688 	 3095.7197
 3.8200 	 37.4639 	 3095.3573
 3.8300 	 37.5589 	 3094.9940
 3.8400 	 37.6540 	 3094.6298
 3.8500 	 37.7490 	 3094.2647
 3.8600 	 37.8440 	 3093.8987
 3.8700 	 37.9389 	 3093.5318
 3.8800 	 38.0339 	 3093.1640
 3.8900 	 38.1288 	 3092.7953
 3.9000 	 38.2237 	 3092.4257
 3.9100 	 38.3185 	 3092.0553
 3.9200 	 38.4134 	 3091.6839
 3.9300 	 38.5082 	 3091.3116
 3.9400 	 38.6030 	 3090.9385
 3.9500 	 38.6978 	 3090.5644
 3.9600 	 38.7926 	 3090.1895
 3.9700 	 38.8873 	 3089.8136
 3.9800 	 38.9820 	 3089.4369
 3.9900 	 39.0767 	 3089.0593
 4.0000 	 39.1714 	 3088.6808
 4.0100 	 39.2660 	 3088.3014
 4.0200 	 39.3606 	 3087.9211
 4.0300 	 39.4553 	 3087.5399
 4.0400 	 39.5498 	 3087.1578
 4.0500 	 39.6444 	 3086.7749
 4.0600 	 39.7389 	 3086.3910
 4.0700 	 39.8334 	 3086.0063
 4.0800 	 39.9279 	 3085.6207
 4.0900 	 40.0224 	 3085.2342
 4.1000 	 40.1168 	 3084.8468
 4.1100 	 40.2112 	 3084.4585
 4.1200 	 40.3056 	 3084.0693
 4.1300 	 40.4000 	 3083.6792
 4.1400 	 40.4944 	 3083.2883
 4.1500 	 40.5887 	 3082.8965
 4.1600 	 40.6830 	 3082.5038
 4.1700 	 40.7773 	 3082.1102
 4.1800 	 40.8715 	 3081.7157
 4.1900 	 40.9658 	 3081.3203
 4.2000 	 41.0600 	 3080.9241
 4.2100 	 41.1542 	 3080.5270
 4.2200 	 41.2483 	 3080.1290
 4.2300 	 41.3425 	 3079.7301
 4.2400 	 41.4366 	 3079.3303
 4.2500 	 41.5307 	 3078.9297
 4.2600 	 41.6247 	 3078.5281
 4.2700 	 41.7188 	 3078.1257
 4.2800 	 41.8128 	 3077.7224
 4.2900 	 41.9068 	 3077.3183
 4.3000 	 42.0008 	 3076.9132
 4.3100 	 42.0947 	 3076.5073
 4.3200 	 42.1886 	 3076.1005
 4.3300 	 42.2825 	 3075.6928
 4.3400 	 42.3764 	 3075.2843
 4.3500 	 42.4703 	 3074.8749
 4.3600 	 42.5641 	 3074.4646
 4.3700 	 42.6579 	 3074.0534
 4.3800 	 42.7517 	 3073.6413
 4.3900 	 42.8454 	 3073.2284
 4.4000 	 42.9392 	 3072.8146
 4.4100 	 43.0329 	 3072.3999
 4.4200 	 43.1265 	 3071.9844
 4.4300 	 43.2202 	 3071.5679
 4.4400 	 43.3138 	 3071.1506
 4.4500 	 43.4074 	 3070.7325
 4.4600 	 43.5010 	 3070.3134
 4.4700 	 43.5946 	 3069.8935
 4.4800 	 43.6881 	 3069.4728
 4.4900 	 43.7816 	 3069.0511
 4.5000 	 43.8751 	 3068.6286
 4.5100 	 43.9686 	 3068.2052
 4.5200 	 44.0620 	 3067.7809
 4.5300 	 44.1554 	 3067.3558
 4.5400 	 44.2488 	 3066.9298
 4.5500 	 44.3422 	 3066.5030
 4.5600 	 44.4355 	 3066.0752
 4.5700 	 44.5288 	 3065.6467
 4.5800 	 44.6221 	 3065.2172
 4.5900 	 44.7154 	 3064.7869
 4.6000 	 44.8086 	 3064.3557
 4.6100 	 44.9018 	 3063.9236
 4.6200 	 44.9950 	 3063.4907
 4.6300 	 45.0882 	 3063.0569
 4.6400 	 45.1813 	 3062.6223
 4.6500 	 45.2744 	 3062.1868
 4.6600 	 45.3675 	 3061.7504
 4.6700 	 45.4605 	 3061.3132
 4.6800 	 45.5536 	 3060.8751
 4.6900 	 45.6466 	 3060.4362
 4.7000 	 45.7396 	 3059.9963
 4.7100 	 45.8325 	 3059.5557
